Label,Path
9.61,Data/SNR=26.68032994159407_m1=23_m2=15_708.png
13.831,Data/SNR=11.267860940174609_m1=17_m2=29_496.png
9.082,Data/SNR=14.363564367859787_m1=12_m2=19_140.png
0.0,Data/SNR=14.612243991596314_m1=17_m2=15_638.png
12.664,noise/Signal_1889.png
0.0,Data/SNR=11.106848475530247_m1=12_m2=27_1245.png
0.0,Data/SNR=6.728015615289811_m1=11_m2=14_951.png
9.431,Data/SNR=10.12403065892642_m1=20_m2=15_120.png
30.43,Data/SNR=18.483051055873034_m1=25_m2=23_163.png
8.226,Data/SNR=34.287481493149755_m1=27_m2=23_818.png
8.039,Data/SNR=10.150988092266504_m1=28_m2=10_172.png
14.194,Data/SNR=19.340217448855785_m1=15_m2=22_122.png
13.93,Data/SNR=10.409333801400258_m1=14_m2=16_35.png
19.908,Data/SNR=13.410524339724336_m1=17_m2=29_565.png
12.77,Data/SNR=19.479637605974197_m1=17_m2=11_186.png
14.019,Data/SNR=10.28617839827759_m1=19_m2=23_638.png
16.582,noise/Signal_250.png
0.0,noise/Signal_1062.png
7.715,Data/SNR=15.01838507572989_m1=15_m2=24_386.png
0.0,Data/SNR=14.08288758386283_m1=10_m2=22_58.png
0.0,Data/SNR=10.364773443462477_m1=13_m2=11_291.png
17.31,noise/Signal_1639.png
13.087,noise/Signal_1517.png
7.151,noise/Signal_824.png
16.095,Data/SNR=13.069259570147763_m1=27_m2=10_327.png
0.0,Data/SNR=8.816653463281783_m1=11_m2=22_1059.png
13.538,Data/SNR=9.420684333360853_m1=27_m2=16_861.png
0.0,Data/SNR=6.8977264799507285_m1=25_m2=10_1327.png
9.281,Data/SNR=16.059585288892553_m1=22_m2=12_786.png
17.812,Data/SNR=16.59936522273903_m1=22_m2=30_270.png
16.796,Data/SNR=10.41507371564814_m1=23_m2=12_1195.png
11.674,noise/Signal_349.png
0.0,noise/Signal_1868.png
19.021,Data/SNR=12.785348428109005_m1=12_m2=16_230.png
12.613,Data/SNR=7.516462095668427_m1=20_m2=16_174.png
0.0,Data/SNR=11.542957162163164_m1=22_m2=20_697.png
10.921,Data/SNR=11.040590624506615_m1=30_m2=20_37.png
8.619,Data/SNR=9.832354012970024_m1=21_m2=14_84.png
9.125,Data/SNR=8.802247302248462_m1=28_m2=30_987.png
7.997,Data/SNR=14.399544373399259_m1=16_m2=27_478.png
18.659,Data/SNR=27.938323573242304_m1=25_m2=16_809.png
10.689,Data/SNR=18.289038623751733_m1=12_m2=26_1008.png
10.13,noise/Signal_1108.png
18.25,Data/SNR=8.80320025241337_m1=20_m2=18_1475.png
19.981,noise/Signal_297.png
0.0,noise/Signal_1722.png
6.728,Data/SNR=17.94236917928883_m1=12_m2=10_701.png
0.0,noise/Signal_194.png
12.923,Data/SNR=17.64783343510383_m1=19_m2=16_1228.png
35.518,Data/SNR=9.393244328098724_m1=25_m2=20_1453.png
7.041,Data/SNR=18.894099646236008_m1=10_m2=14_579.png
16.822,Data/SNR=8.122260938930527_m1=15_m2=20_1210.png
10.648,noise/Signal_1230.png
18.72,Data/SNR=16.844203956595123_m1=11_m2=11_549.png
20.749,noise/Signal_1490.png
11.504,Data/SNR=8.119134638733133_m1=18_m2=14_84.png
0.0,Data/SNR=15.061299037203664_m1=20_m2=25_928.png
11.76,noise/Signal_129.png
0.0,Data/SNR=11.241426250533928_m1=29_m2=15_1411.png
0.0,Data/SNR=14.98730999189436_m1=10_m2=21_1449.png
19.396,Data/SNR=9.492477279720687_m1=27_m2=12_1363.png
19.081,Data/SNR=13.653969076408968_m1=28_m2=27_1306.png
9.109,noise/Signal_645.png
15.39,Data/SNR=19.769023098218803_m1=16_m2=27_387.png
0.0,noise/Signal_1397.png
0.0,Data/SNR=7.861490014562795_m1=21_m2=19_1400.png
13.493,Data/SNR=25.38375537961319_m1=29_m2=24_3.png
12.05,Data/SNR=14.93214358341073_m1=28_m2=17_1464.png
0.0,Data/SNR=12.235353789795463_m1=25_m2=27_1146.png
15.283,Data/SNR=10.142957133763597_m1=19_m2=10_19.png
10.722,Data/SNR=19.940717016025182_m1=13_m2=13_201.png
12.392,Data/SNR=11.76880862392627_m1=13_m2=22_1310.png
12.872,noise/Signal_381.png
13.321,Data/SNR=11.900865995438208_m1=13_m2=17_351.png
15.398,Data/SNR=14.64103355783795_m1=27_m2=29_847.png
18.611,Data/SNR=10.291198317485984_m1=17_m2=14_452.png
16.953,Data/SNR=18.100472651336382_m1=14_m2=25_1387.png
14.632,noise/Signal_552.png
24.832,Data/SNR=16.67872083960434_m1=14_m2=22_1433.png
11.025,Data/SNR=9.78233302471416_m1=26_m2=24_1050.png
10.442,Data/SNR=15.652479938760518_m1=25_m2=10_763.png
11.069,Data/SNR=9.714006470920552_m1=26_m2=11_467.png
10.192,Data/SNR=17.011545475060736_m1=21_m2=27_580.png
20.879,Data/SNR=16.26541073841968_m1=21_m2=26_321.png
13.778,Data/SNR=9.975268128519422_m1=30_m2=15_19.png
19.357,noise/Signal_1068.png
21.412,Data/SNR=11.373035141652842_m1=19_m2=11_1009.png
0.0,Data/SNR=16.44828763231939_m1=24_m2=27_892.png
10.3,Data/SNR=11.501208782904738_m1=10_m2=16_1286.png
10.571,Data/SNR=7.641648224889271_m1=10_m2=14_1366.png
12.989,Data/SNR=26.834204067909585_m1=16_m2=24_63.png
16.601,Data/SNR=17.605941477945358_m1=27_m2=12_814.png
9.272,Data/SNR=18.879353836261373_m1=26_m2=24_735.png
10.141,noise/Signal_568.png
17.543,Data/SNR=12.062427980216892_m1=12_m2=16_783.png
16.209,noise/SIgnal_36.png
7.754,Data/SNR=16.60018851114533_m1=10_m2=20_182.png
0.0,Data/SNR=12.7739841477263_m1=15_m2=18_639.png
10.357,Data/SNR=15.62147935796614_m1=15_m2=18_1202.png
11.575,Data/SNR=11.035400322834995_m1=23_m2=21_99.png
15.784,noise/Signal_344.png
11.588,Data/SNR=5.960562285798764_m1=10_m2=14_444.png
0.0,Data/SNR=18.985680190793744_m1=17_m2=21_1082.png
9.436,noise/Signal_722.png
9.073,noise/Signal_936.png
19.423,noise/Signal_1697.png
13.845,noise/Signal_123.png
16.86,noise/Signal_583.png
7.082,Data/SNR=12.838388139347535_m1=28_m2=25_1246.png
15.228,Data/SNR=14.386399053446441_m1=21_m2=21_1356.png
7.257,Data/SNR=12.162188933718646_m1=22_m2=24_781.png
6.972,Data/SNR=22.771002372283522_m1=13_m2=15_817.png
14.329,Data/SNR=22.300580401754395_m1=16_m2=11_42.png
14.434,noise/Signal_782.png
10.905,Data/SNR=15.56399881005313_m1=17_m2=29_907.png
11.534,noise/Signal_1462.png
9.062,Data/SNR=15.049505057174832_m1=13_m2=14_1001.png
0.0,Data/SNR=17.589989371593195_m1=17_m2=19_1418.png
17.101,Data/SNR=6.44525215376061_m1=14_m2=14_1068.png
0.0,Data/SNR=6.821348234478345_m1=14_m2=14_1408.png
13.294,Data/SNR=18.74036010487254_m1=14_m2=11_269.png
16.225,Data/SNR=16.49377633879351_m1=17_m2=15_1243.png
0.0,Data/SNR=16.056551483111388_m1=10_m2=30_864.png
10.792,Data/SNR=12.613050581824249_m1=19_m2=11_597.png
9.372,Data/SNR=8.36656234171302_m1=10_m2=16_866.png
10.254,Data/SNR=9.0793351725824_m1=28_m2=13_946.png
0.0,Data/SNR=8.271143179190691_m1=21_m2=14_401.png
14.703,Data/SNR=10.423360061473845_m1=14_m2=28_626.png
5.886,Data/SNR=8.765144872315005_m1=21_m2=28_911.png
12.257,noise/Signal_1000.png
6.39,Data/SNR=17.05005920136916_m1=15_m2=13_1317.png
18.679,Data/SNR=10.624001054677516_m1=21_m2=10_676.png
12.36,Data/SNR=18.973854849345287_m1=27_m2=12_1271.png
10.498,Data/SNR=17.528347839286727_m1=30_m2=24_666.png
8.189,noise/Signal_1835.png
19.644,noise/Signal_708.png
9.151,Data/SNR=16.01265346464595_m1=12_m2=13_385.png
7.813,Data/SNR=8.02857942665604_m1=10_m2=20_226.png
8.05,Data/SNR=8.647716302033293_m1=18_m2=25_73.png
10.179,Data/SNR=14.027903755832167_m1=10_m2=26_572.png
19.48,Data/SNR=9.518376407905485_m1=10_m2=26_446.png
10.019,Data/SNR=6.329798559173588_m1=12_m2=10_1216.png
11.442,Data/SNR=7.67005643108266_m1=10_m2=29_560.png
16.006,Data/SNR=16.09575135172653_m1=12_m2=21_1010.png
11.785,noise/Signal_1788.png
15.322,Data/SNR=30.503294354371285_m1=23_m2=19_811.png
19.453,Data/SNR=7.257400836710442_m1=10_m2=28_1099.png
13.808,Data/SNR=10.872034601871196_m1=26_m2=14_1034.png
7.194,Data/SNR=11.238841445304029_m1=24_m2=28_1051.png
7.303,Data/SNR=17.044600206968358_m1=29_m2=25_157.png
13.788,Data/SNR=11.184664061296735_m1=30_m2=15_1199.png
10.461,Data/SNR=15.989639551657882_m1=19_m2=10_1399.png
0.0,Data/SNR=11.125876906138492_m1=28_m2=16_278.png
14.377,Data/SNR=12.967178837986788_m1=16_m2=18_150.png
12.48,noise/Signal_361.png
17.831,Data/SNR=13.06968573343152_m1=29_m2=23_1152.png
7.675,noise/Signal_614.png
0.0,Data/SNR=9.322130670580592_m1=18_m2=10_1314.png
9.519,noise/Signal_268.png
8.096,Data/SNR=9.75902989415524_m1=25_m2=14_105.png
8.269,Data/SNR=18.41191069469049_m1=26_m2=15_1209.png
14.307,Data/SNR=17.47544769867747_m1=24_m2=28_803.png
16.521,Data/SNR=8.538303925954398_m1=13_m2=11_430.png
0.0,Data/SNR=12.446513432517408_m1=24_m2=12_395.png
12.101,noise/Signal_356.png
0.0,noise/Signal_1611.png
17.4,Data/SNR=8.321077817380077_m1=12_m2=26_414.png
8.255,Data/SNR=19.912109098605136_m1=19_m2=18_314.png
7.909,Data/SNR=18.416234805176945_m1=29_m2=27_668.png
0.0,Data/SNR=13.540789323498208_m1=12_m2=12_439.png
6.302,noise/Signal_312.png
12.238,Data/SNR=9.706818832993717_m1=19_m2=13_1091.png
0.0,Data/SNR=10.650649686605025_m1=13_m2=21_482.png
11.729,noise/Signal_110.png
11.695,Data/SNR=17.21354836893536_m1=21_m2=18_300.png
0.0,Data/SNR=13.632096189241127_m1=23_m2=21_788.png
12.339,noise/Signal_1433.png
8.755,noise/Signal_541.png
0.0,noise/Signal_1686.png
0.0,Data/SNR=8.168313102667572_m1=10_m2=27_422.png
7.484,Data/SNR=10.707105453161965_m1=28_m2=26_651.png
0.0,Data/SNR=13.780743371696008_m1=19_m2=10_136.png
7.655,Data/SNR=11.305195119665003_m1=29_m2=27_803.png
0.0,Data/SNR=6.765432571179021_m1=10_m2=10_468.png
16.628,Data/SNR=11.615319666356156_m1=18_m2=28_182.png
0.0,Data/SNR=16.340188119882242_m1=11_m2=16_1110.png
0.0,Data/SNR=9.655229753771092_m1=29_m2=11_847.png
12.791,noise/Signal_1736.png
0.0,Data/SNR=12.473833515773483_m1=29_m2=22_1097.png
14.125,Data/SNR=14.96859908607397_m1=30_m2=28_1431.png
19.44,Data/SNR=13.826280075963163_m1=30_m2=23_1459.png
0.0,noise/Signal_1664.png
12.081,Data/SNR=15.532455997592134_m1=11_m2=13_840.png
0.0,Data/SNR=9.085798377759586_m1=29_m2=15_1209.png
0.0,Data/SNR=9.912042044689745_m1=24_m2=11_731.png
17.109,noise/Signal_633.png
17.822,Data/SNR=16.063364068710527_m1=14_m2=22_468.png
19.966,noise/Signal_1352.png
15.05,Data/SNR=18.15356270103751_m1=16_m2=18_176.png
0.0,Data/SNR=11.553167514811014_m1=20_m2=25_337.png
9.799,Data/SNR=12.156129340758497_m1=26_m2=27_222.png
0.0,noise/Signal_1623.png
13.431,Data/SNR=13.16665414592304_m1=16_m2=20_604.png
9.252,Data/SNR=15.228881238268805_m1=21_m2=16_1425.png
13.2,Data/SNR=7.264420508646313_m1=12_m2=27_8.png
10.154,Data/SNR=13.687681064023169_m1=19_m2=14_1234.png
0.0,Data/SNR=14.23115951928594_m1=29_m2=28_777.png
10.118,Data/SNR=13.666381392675516_m1=25_m2=15_383.png
11.009,Data/SNR=16.337487169812533_m1=29_m2=11_553.png
0.0,Data/SNR=12.850381512727251_m1=29_m2=30_1127.png
18.448,Data/SNR=19.610098489706136_m1=25_m2=15_44.png
17.412,Data/SNR=7.813904457409671_m1=12_m2=23_1160.png
12.455,Data/SNR=12.0959593322528_m1=10_m2=18_584.png
9.08,Data/SNR=11.754609383944613_m1=26_m2=17_584.png
33.962,noise/Signal_1453.png
0.0,noise/Signal_969.png
11.875,Data/SNR=9.536400529479264_m1=14_m2=19_683.png
10.869,Data/SNR=10.131544129634001_m1=13_m2=19_527.png
10.032,noise/Signal_1938.png
19.974,Data/SNR=17.145937842948438_m1=12_m2=21_1305.png
7.147,Data/SNR=14.125792474286301_m1=12_m2=15_1116.png
10.473,Data/SNR=11.938235742833731_m1=16_m2=13_758.png
15.866,noise/Signal_101.png
8.63,Data/SNR=10.312115444424162_m1=13_m2=27_1162.png
7.117,Data/SNR=12.019979064706543_m1=10_m2=27_1243.png
11.568,Data/SNR=16.312686347337706_m1=15_m2=16_212.png
11.072,Data/SNR=8.457558651760289_m1=17_m2=25_93.png
30.521,Data/SNR=17.950393179999043_m1=14_m2=27_130.png
0.0,Data/SNR=23.698169393529525_m1=13_m2=18_724.png
0.0,Data/SNR=9.306630528949013_m1=13_m2=16_877.png
0.0,Data/SNR=8.72417003286896_m1=24_m2=12_877.png
16.089,Data/SNR=7.680442383724516_m1=25_m2=12_1159.png
15.025,Data/SNR=11.603989692998635_m1=16_m2=18_61.png
14.287,Data/SNR=9.372649153582309_m1=27_m2=16_935.png
13.966,Data/SNR=13.091056593489043_m1=29_m2=14_639.png
0.0,Data/SNR=6.251974865903562_m1=14_m2=13_392.png
8.064,Data/SNR=12.200506091343582_m1=24_m2=17_679.png
19.841,Data/SNR=18.232296081835663_m1=10_m2=14_538.png
0.0,Data/SNR=19.75266864867371_m1=30_m2=17_775.png
7.154,Data/SNR=7.995100070127621_m1=14_m2=12_634.png
0.0,Data/SNR=18.68477478548812_m1=19_m2=19_96.png
9.261,noise/Signal_1792.png
10.85,noise/Signal_784.png
11.335,Data/SNR=15.521425273817536_m1=12_m2=19_1373.png
11.673,noise/Signal_1424.png
5.873,Data/SNR=17.030756099234985_m1=13_m2=21_795.png
8.412,Data/SNR=9.446124329255728_m1=14_m2=21_533.png
18.657,Data/SNR=10.157167043642657_m1=23_m2=26_1345.png
19.652,Data/SNR=13.372381379378368_m1=25_m2=13_932.png
7.56,noise/Signal_1273.png
8.595,noise/Signal_1458.png
16.469,Data/SNR=9.799656557165672_m1=18_m2=19_1297.png
12.652,Data/SNR=13.271538688506274_m1=23_m2=28_582.png
17.691,noise/SIgnal_39.png
0.0,Data/SNR=17.179476094153834_m1=25_m2=15_1281.png
0.0,Data/SNR=18.157441149938318_m1=24_m2=12_11.png
7.463,noise/Signal_932.png
0.0,noise/Signal_711.png
18.031,Data/SNR=16.783856900781394_m1=25_m2=12_1194.png
0.0,Data/SNR=10.552073270365474_m1=30_m2=20_283.png
8.591,noise/Signal_797.png
10.518,Data/SNR=9.439435922341723_m1=10_m2=29_873.png
18.879,Data/SNR=17.540210767686613_m1=10_m2=22_195.png
8.471,Data/SNR=18.119396081704103_m1=20_m2=16_164.png
0.0,Data/SNR=12.65241066341642_m1=24_m2=28_1025.png
15.521,Data/SNR=17.74164906332469_m1=24_m2=10_1246.png
6.757,Data/SNR=11.313372019276635_m1=29_m2=15_642.png
10.555,noise/Signal_518.png
0.0,Data/SNR=15.966724056326173_m1=15_m2=16_1099.png
10.326,Data/SNR=14.515472627743238_m1=27_m2=30_1470.png
12.208,Data/SNR=8.401721679841954_m1=27_m2=10_658.png
7.106,Data/SNR=35.326520720043476_m1=25_m2=28_39.png
7.917,noise/Signal_897.png
10.893,Data/SNR=17.830439126614664_m1=22_m2=15_918.png
0.0,Data/SNR=19.505724942474096_m1=30_m2=16_1108.png
0.0,Data/SNR=11.729188834359604_m1=28_m2=12_356.png
0.0,noise/Signal_693.png
14.565,Data/SNR=7.886612386060527_m1=13_m2=25_1075.png
0.0,noise/Signal_1138.png
9.863,Data/SNR=16.156711985930603_m1=26_m2=19_743.png
8.387,Data/SNR=18.434651001670623_m1=26_m2=14_1489.png
17.596,noise/Signal_178.png
13.877,Data/SNR=8.734014008215958_m1=21_m2=11_667.png
17.675,Data/SNR=9.08432777910136_m1=16_m2=13_448.png
10.234,Data/SNR=9.394132577503646_m1=13_m2=27_1185.png
0.0,Data/SNR=11.66377917784361_m1=14_m2=30_1155.png
9.919,Data/SNR=12.669186062282998_m1=14_m2=18_1041.png
17.662,Data/SNR=12.555020051885677_m1=29_m2=19_59.png
18.586,Data/SNR=15.664852891434874_m1=10_m2=28_1098.png
0.0,noise/Signal_430.png
12.388,Data/SNR=10.495474497297138_m1=16_m2=27_1050.png
15.861,Data/SNR=12.29402138107213_m1=23_m2=13_1188.png
14.612,noise/Signal_1538.png
8.244,Data/SNR=10.267705693210385_m1=22_m2=26_394.png
10.771,Data/SNR=7.151965115463893_m1=10_m2=16_459.png
17.533,Data/SNR=17.03592963105192_m1=16_m2=13_170.png
7.697,Data/SNR=14.039903948062951_m1=22_m2=19_467.png
19.827,noise/SIgnal_93.png
7.624,noise/Signal_874.png
12.593,Data/SNR=15.767921520280838_m1=15_m2=21_1291.png
17.553,Data/SNR=9.884805239410532_m1=13_m2=26_983.png
0.0,Data/SNR=13.550714404885584_m1=17_m2=16_908.png
0.0,noise/Signal_779.png
0.0,noise/Signal_1892.png
0.0,Data/SNR=6.204102260845926_m1=16_m2=11_481.png
10.501,Data/SNR=10.015405495200946_m1=18_m2=23_736.png
0.0,noise/Signal_1680.png
15.781,noise/Signal_522.png
9.662,Data/SNR=15.656136002079863_m1=29_m2=18_106.png
0.0,Data/SNR=18.536478362818208_m1=24_m2=12_358.png
7.119,Data/SNR=8.703443190353894_m1=11_m2=13_1091.png
7.732,Data/SNR=16.694647108947848_m1=24_m2=11_741.png
10.516,Data/SNR=14.320552746952163_m1=13_m2=16_67.png
0.0,noise/Signal_1307.png
13.271,Data/SNR=14.652106959361204_m1=12_m2=17_1092.png
19.479,Data/SNR=15.708347547385214_m1=16_m2=10_1043.png
0.0,Data/SNR=8.722469069918345_m1=13_m2=17_826.png
18.525,noise/Signal_1191.png
0.0,Data/SNR=13.43187618822952_m1=20_m2=16_1386.png
11.328,Data/SNR=13.565948473929863_m1=30_m2=26_1093.png
7.46,Data/SNR=9.07382743274519_m1=13_m2=22_400.png
25.299,Data/SNR=15.909450731546723_m1=16_m2=29_426.png
16.971,Data/SNR=9.631034991371255_m1=24_m2=10_136.png
9.361,Data/SNR=13.953669874695372_m1=24_m2=10_47.png
8.651,noise/Signal_1016.png
9.686,noise/Signal_273.png
0.0,noise/Signal_1338.png
9.922,Data/SNR=9.882873711528868_m1=14_m2=10_696.png
11.407,Data/SNR=12.256474702411097_m1=10_m2=12_810.png
7.728,Data/SNR=19.52590265171659_m1=28_m2=16_29.png
0.0,Data/SNR=10.667590438815465_m1=18_m2=23_58.png
6.67,Data/SNR=14.132451672541714_m1=13_m2=26_44.png
13.072,Data/SNR=30.031409094932602_m1=23_m2=21_719.png
20.747,Data/SNR=13.772641968901352_m1=26_m2=26_1100.png
12.272,Data/SNR=18.744863543047536_m1=10_m2=13_424.png
12.04,Data/SNR=8.943094543784266_m1=29_m2=10_342.png
0.0,Data/SNR=12.388966207512755_m1=17_m2=15_818.png
18.405,Data/SNR=17.596653191833823_m1=20_m2=11_539.png
0.0,Data/SNR=16.274808202516507_m1=18_m2=14_1004.png
16.269,Data/SNR=7.120831372057949_m1=17_m2=11_1437.png
0.0,Data/SNR=19.28653878897458_m1=21_m2=19_1081.png
8.823,Data/SNR=10.820303664813409_m1=14_m2=29_1174.png
8.457,noise/Signal_1022.png
14.427,Data/SNR=18.109977374620318_m1=13_m2=27_116.png
15.466,Data/SNR=15.93265209349137_m1=24_m2=22_894.png
9.145,Data/SNR=19.282721707298304_m1=10_m2=13_376.png
7.327,Data/SNR=11.44570561523589_m1=29_m2=17_117.png
8.56,Data/SNR=19.068541940460953_m1=30_m2=26_1031.png
9.608,Data/SNR=14.898667603249754_m1=20_m2=18_824.png
11.778,Data/SNR=18.976502040862705_m1=27_m2=27_293.png
6.954,noise/Signal_977.png
12.751,Data/SNR=12.044876257045482_m1=30_m2=12_370.png
13.494,Data/SNR=9.84138832715117_m1=16_m2=30_1321.png
17.001,Data/SNR=14.56605337608727_m1=14_m2=14_733.png
11.267,Data/SNR=11.875550663612785_m1=23_m2=19_1359.png
18.275,Data/SNR=8.667598759419331_m1=12_m2=21_631.png
15.47,Data/SNR=16.4036960558072_m1=10_m2=23_536.png
7.384,Data/SNR=12.217203696810692_m1=16_m2=22_1167.png
17.454,Data/SNR=19.42838460825007_m1=13_m2=12_455.png
12.951,Data/SNR=7.944674134492395_m1=21_m2=12_109.png
9.994,noise/Signal_850.png
0.0,Data/SNR=12.718894410912787_m1=28_m2=22_771.png
7.705,Data/SNR=19.565769925175815_m1=23_m2=15_307.png
0.0,Data/SNR=11.173715189754304_m1=14_m2=30_1271.png
18.166,Data/SNR=12.131724121849398_m1=26_m2=22_1335.png
6.59,Data/SNR=19.74942987077891_m1=13_m2=11_180.png
0.0,Data/SNR=7.570695832772623_m1=12_m2=13_1212.png
0.0,Data/SNR=18.73925916992222_m1=28_m2=16_847.png
5.139,Data/SNR=9.041019567329375_m1=29_m2=13_419.png
15.881,Data/SNR=16.684172230023034_m1=20_m2=18_294.png
15.646,Data/SNR=11.955779117633131_m1=26_m2=28_1004.png
11.784,Data/SNR=28.916001249238953_m1=21_m2=19_87.png
0.0,Data/SNR=7.2171992904432365_m1=10_m2=26_1048.png
22.849,Data/SNR=19.002211992384304_m1=11_m2=15_173.png
9.72,Data/SNR=9.474752775340463_m1=14_m2=27_466.png
9.199,Data/SNR=10.668756691943184_m1=26_m2=19_1454.png
9.331,Data/SNR=19.48132327073538_m1=14_m2=27_1386.png
8.495,Data/SNR=15.649046099401414_m1=17_m2=13_641.png
10.367,Data/SNR=11.407039999759151_m1=28_m2=14_1452.png
0.0,Data/SNR=17.48702059948025_m1=23_m2=13_1249.png
0.0,Data/SNR=18.445997630701207_m1=25_m2=26_7.png
13.462,Data/SNR=15.761494610578534_m1=25_m2=29_923.png
10.117,Data/SNR=11.78431684366703_m1=21_m2=11_362.png
11.462,Data/SNR=14.294221126543219_m1=20_m2=15_772.png
19.647,Data/SNR=9.9180116225353_m1=11_m2=15_335.png
10.759,Data/SNR=16.758416932766664_m1=12_m2=24_1143.png
13.079,Data/SNR=16.751947665601875_m1=25_m2=13_1130.png
19.883,Data/SNR=15.585346945865751_m1=13_m2=18_997.png
18.725,Data/SNR=9.961313713132917_m1=28_m2=22_269.png
17.825,Data/SNR=15.516128437087819_m1=21_m2=21_535.png
17.107,Data/SNR=11.302766660221584_m1=11_m2=18_778.png
0.0,Data/SNR=6.739151838336754_m1=15_m2=13_1436.png
18.546,Data/SNR=17.77804896275198_m1=12_m2=24_207.png
18.178,Data/SNR=7.29330129405_m1=20_m2=12_1407.png
19.602,Data/SNR=17.347048676636064_m1=11_m2=11_142.png
0.0,Data/SNR=25.65529266386341_m1=30_m2=12_714.png
17.846,Data/SNR=9.6114707948226_m1=21_m2=13_1294.png
9.991,Data/SNR=18.639284671724177_m1=24_m2=23_642.png
14.648,Data/SNR=15.20507078476998_m1=24_m2=20_1086.png
17.303,noise/Signal_596.png
19.888,Data/SNR=13.167016680107896_m1=29_m2=14_733.png
11.803,Data/SNR=7.06756291970348_m1=17_m2=18_792.png
6.739,Data/SNR=5.9853163783766385_m1=12_m2=13_559.png
12.446,Data/SNR=11.088146005773364_m1=15_m2=19_1283.png
8.17,Data/SNR=16.643553604899783_m1=20_m2=15_372.png
14.189,Data/SNR=12.664159022220291_m1=15_m2=25_474.png
0.0,Data/SNR=19.557018158411957_m1=16_m2=27_1016.png
10.954,Data/SNR=11.495542715192565_m1=13_m2=22_464.png
11.289,noise/Signal_1478.png
9.963,noise/Signal_1013.png
19.659,noise/Signal_506.png
0.0,Data/SNR=9.301849605449114_m1=18_m2=16_875.png
13.832,noise/SIgnal_66.png
18.213,Data/SNR=19.195790245118562_m1=20_m2=17_1306.png
26.715,noise/Signal_1253.png
19.732,Data/SNR=8.830502350608835_m1=15_m2=17_277.png
14.431,noise/SIgnal_0.png
0.0,Data/SNR=9.375251044336038_m1=22_m2=18_230.png
13.384,Data/SNR=18.27167211253864_m1=10_m2=11_247.png
6.403,noise/Signal_976.png
10.06,Data/SNR=10.132996633238887_m1=25_m2=19_283.png
11.392,noise/Signal_982.png
19.606,Data/SNR=16.595400249314427_m1=14_m2=26_1133.png
17.159,noise/Signal_525.png
0.0,noise/Signal_681.png
17.863,Data/SNR=8.020679711718842_m1=23_m2=13_435.png
19.68,Data/SNR=16.281605663975732_m1=12_m2=19_887.png
9.412,Data/SNR=9.346430211072915_m1=24_m2=25_204.png
17.044,Data/SNR=13.400694985602735_m1=10_m2=12_1027.png
19.872,Data/SNR=17.38714128860435_m1=26_m2=27_1374.png
0.0,Data/SNR=10.166926308162441_m1=14_m2=13_922.png
11.719,Data/SNR=9.399978269062851_m1=19_m2=16_374.png
17.455,Data/SNR=18.21476632962042_m1=24_m2=27_675.png
27.922,Data/SNR=9.780487658296742_m1=26_m2=25_1228.png
9.31,Data/SNR=9.762993539191758_m1=19_m2=17_962.png
14.886,Data/SNR=9.70645508309456_m1=24_m2=16_107.png
0.0,Data/SNR=10.666889225598243_m1=21_m2=21_1138.png
0.0,Data/SNR=12.494988525923027_m1=25_m2=25_1130.png
10.312,Data/SNR=9.570981247488586_m1=27_m2=24_467.png
0.0,Data/SNR=30.70980442944743_m1=28_m2=19_84.png
10.556,Data/SNR=7.038312164835666_m1=25_m2=13_746.png
8.992,noise/Signal_1120.png
0.0,Data/SNR=13.254568905758733_m1=16_m2=17_1475.png
11.893,noise/Signal_1789.png
11.868,Data/SNR=13.99801305947903_m1=18_m2=18_680.png
11.786,noise/Signal_405.png
6.666,Data/SNR=10.781143340034204_m1=25_m2=21_207.png
8.897,Data/SNR=12.834474945269498_m1=29_m2=26_815.png
10.166,Data/SNR=16.815652252175035_m1=11_m2=20_1074.png
19.594,Data/SNR=18.00341506158516_m1=10_m2=12_480.png
17.108,Data/SNR=13.93673032217165_m1=23_m2=30_438.png
6.199,noise/Signal_310.png
12.252,Data/SNR=11.543132353828303_m1=15_m2=21_196.png
7.996,Data/SNR=14.591231339654863_m1=16_m2=13_591.png
12.684,Data/SNR=10.63660730660497_m1=21_m2=30_1053.png
19.408,Data/SNR=18.260721143155383_m1=14_m2=28_1191.png
11.311,Data/SNR=10.35048710234601_m1=21_m2=25_489.png
16.731,Data/SNR=13.6507322987692_m1=29_m2=18_180.png
9.127,noise/Signal_1180.png
0.0,noise/Signal_1214.png
18.765,Data/SNR=19.673204602135225_m1=26_m2=30_1332.png
13.372,Data/SNR=9.17982580061352_m1=21_m2=16_17.png
0.0,Data/SNR=19.928135756997136_m1=29_m2=16_555.png
15.045,Data/SNR=12.45545016059948_m1=18_m2=14_1033.png
19.903,noise/Signal_1558.png
11.06,noise/Signal_147.png
0.0,Data/SNR=12.54964315391368_m1=21_m2=28_20.png
31.509,Data/SNR=19.909174861655828_m1=14_m2=11_578.png
10.423,Data/SNR=12.706625074065567_m1=10_m2=30_1185.png
13.696,Data/SNR=19.395141776112315_m1=28_m2=15_708.png
10.509,Data/SNR=8.70776954095037_m1=22_m2=15_688.png
7.275,Data/SNR=13.519647671824748_m1=29_m2=25_557.png
16.299,noise/Signal_1718.png
0.0,Data/SNR=9.220583376856016_m1=30_m2=10_1467.png
15.257,noise/Signal_463.png
